"","Names","Birth_dates","Countries","Wikidata","Occupation","bytes_english","Quotations_english","languages_english","bytes_german","Quotations_german","languages_german","bytes_french","Quotations_french","languages_french","pca"
"151","Bouliar, Marie-Genevi%C3%A8ve",1762,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q432723"," painter ",2537,22,7,2372,13,7,5881,12,7,1.61064355769332
"152"," Bouton ,  Charles ",1781,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1065447"," lithographer ",1613,18,4,3382,13,4,2696,26,4,1.15664731645964
"153"," Brodowski ,  Antoni ",1784,"Poland","https://www.wikidata.org/wiki/Special:EntityPage/Q597207"," painter ",4271,30,10,1714,13,10,3328,7,10,1.96751759277868
"154","Camuccini, Vincenzo",1771,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q718795"," painter ",7358,100,12,3433,35,12,4213,57,12,3.07938194227888
"155","Capet, Marie-Gabrielle",1761,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q453187"," painter ",NA,NA,NA,4716,18,12,NA,NA,NA,0.95847515058436
"156"," Carstens ,  Asmus ",1754,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q819197"," painter ",4513,39,12,12164,56,12,4292,9,12,3.20842580984864
"157","Catel, Franz",1778,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q879031"," painter ",NA,NA,NA,9369,36,5,NA,NA,NA,1.01671356200988
"158","Conca, Tommaso",1734,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q2440842"," painter ",5526,14,5,3752,7,5,5100,19,5,1.4911186653401
"159"," Conti ,  Giacomo ",1813,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1489504"," painter ",820,8,3,3141,11,3,NA,NA,NA,0.587764071837342
"160"," Corvi ,  Domenico ",1721,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q361741"," painter ",3637,31,5,1185,11,5,5218,17,5,1.33317238111501
"161","Cruella, Juan",1804,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q4894338"," painter ",NA,NA,NA,2006,4,4,NA,NA,NA,0.329993231627057
"162"," David ,  Jacques ",1748,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q83155"," painter ",66910,1426,74,13950,395,74,183111,1476,74,33.6433231113712
"163"," Debré ,  Jean-Baptiste ",1768,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q281998"," painter ",5513,84,13,3792,41,13,NA,NA,NA,2.17647976234233
"164","Delorme, Pierre",1783,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q323486"," painter ",NA,NA,NA,2157,11,6,3701,18,6,0.956293697697878
"165"," Desprez ,  Louis ",1743,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1871779"," painter ",3333,32,9,4836,14,9,6159,22,9,2.1452952374758
"166"," Dominici ,  Antonio ",1737,NA,"https://www.wikidata.org/wiki/Special:EntityPage/Q601837"," painter ",NA,NA,NA,2101,9,1,NA,NA,NA,0.228762734529252
"167","D%C3%B6rr, Jakob",1750,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q63412978"," painter ",NA,NA,NA,5737,15,1,NA,NA,NA,0.475980917953036
"168","Endfelder, Johann",1791," Austrian Empire ","https://www.wikidata.org/wiki/Special:EntityPage/Q50196166"," painter ",NA,NA,NA,3354,20,1,NA,NA,NA,0.376462226101537
"169","Errante, Giuseppe",1760,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1528310"," painter ",1682,2,5,3537,10,5,1795,5,5,1.11287282798505
"170","Fesel, Johann",1737,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q28428071"," painter ",NA,NA,NA,23682,18,1,NA,NA,NA,1.50986976461633
"171"," Feuerbach ,  Anselm ",1829,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q250194"," painter ",6961,116,26,19027,246,26,3466,55,26,7.32076257239576
"172","F%C3%BCger, Heinrich",1751,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q213739"," painter ",3458,65,16,15655,128,16,4870,22,16,4.55427928281936
"173","Gamelin, Jacques",1738,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1677984"," painter ",3192,11,3,3091,11,3,10625,38,3,1.37718326121664
"174","Gasc, Anna",1713,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q299146"," painter ",4418,34,9,4061,38,9,2520,6,9,2.12478687986574
"175","Geiger, Conrad",1751,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1126797"," painter ",NA,NA,NA,43422,20,1,NA,NA,NA,2.6380787215063
"176","Genelli, Janus",1761,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1683036"," painter ",NA,NA,NA,2601,13,2,NA,NA,NA,0.332169444984761
"177"," Gérard ,  Marguerite ",1761,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q271484"," painter ",13268,60,14,1757,19,14,9985,30,14,3.38295214876387
"178"," Gérôme ,  Jean ",1824,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q212499"," painter ",25492,572,46,9690,209,45,51720,597,45,15.380496457168
"179","Girodet-Trioson, Anne-Louis",1767,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q433434"," painter ",16817,386,19,12533,59,19,19037,262,19,7.3798425385641
"180","Gisbert, Antonio",1834,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q2298247"," painter ",3684,32,8,3685,9,8,6106,24,8,1.93290886152631
"181"," Graff ,  Anton ",1736," Switzerland ","https://www.wikidata.org/wiki/Special:EntityPage/Q310213"," painter ",NA,NA,NA,135917,352,25,NA,NA,NA,11.3147911029803
"182"," Granet ,  François ",1775,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q964812"," painter ",6013,69,11,12603,22,11,19638,117,11,4.03244617184645
"183"," Gros ,  Antoine ",1771,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q216999"," painter ",18850,231,34,3457,95,33,17069,535,33,9.82376267619561
"184","Guadagnino, Francesco",1755,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1441068"," painter ",NA,NA,NA,2242,7,1,NA,NA,NA,0.222726023449952
"185"," Guérin ,  Jean-Baptiste ",1783,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3372678"," painter ",3822,53,8,4121,16,8,15306,74,8,2.61916750866022
"186","Guillon-Lethi%C3%A8re, Guillaume",1760,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2703817"," painter ",4742,86,9,3846,31,9,22838,73,9,3.24413151296704
"187"," Hackert ,  Jakob ",1737,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q560528"," painter ",5632,64,15,8945,146,15,6023,51,15,4.4294510276248
"188"," Hamilton ,  Gavin ",1723,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q1496436"," anthropologist ",9618,106,9,6807,32,9,2154,37,9,2.80212432264743
"189"," Hartmann ,  Ferdinand ",1774,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1405359"," painter ",NA,NA,NA,8045,43,2,NA,NA,NA,0.849383760190057
"190","Haudebourt-Lescot, Hortense",1784,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1396313"," painter ",2770,35,4,1667,16,4,3162,20,4,1.17239820609267
"191"," Hauer ,  Jean-Jacques ",1751,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1694873"," painter ",NA,NA,NA,7122,8,3,5027,14,3,0.971751097395733
"192"," Huber ,  Konrad ",1752,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1782069"," painter ",NA,NA,NA,2802,30,1,NA,NA,NA,0.415281783389747
"193","Ingres, Jean-Auguste-Dominique",1780,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q23380"," painter ",79602,985,120,36527,285,120,33776,1129,120,32.8354891680208
"194","Interguglielmi, Elia",1746,NA,"https://www.wikidata.org/wiki/Special:EntityPage/Q1277301"," painter ",NA,NA,NA,2496,18,3,NA,NA,NA,0.408424948815754
"195"," Jenkins ,  Thomas ",1722,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q2425092"," art collector ",NA,NA,NA,7269,12,3,11212,5,3,1.18906170887251
"196"," Kauffmann ,  Angelika ",1741," Switzerland ","https://www.wikidata.org/wiki/Special:EntityPage/Q123098"," painter ",22656,394,35,23016,219,35,NA,NA,NA,8.17830077777622
"197"," Koch ,  Joseph ",1768," Austria ","https://www.wikidata.org/wiki/Special:EntityPage/Q263569"," painter ",NA,NA,NA,11362,152,16,NA,NA,NA,2.4600703286079
"198","K%C3%B6pfle, Josef",1757," Austrian Empire ","https://www.wikidata.org/wiki/Special:EntityPage/Q21499281"," painter ",NA,NA,NA,3767,14,1,NA,NA,NA,0.357787648295551
"199","Labille-Guiard, Ad%C3%A9la%C3%AFde",1749,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q235647"," painter ",15638,125,25,21935,58,24,24278,65,24,7.14610459062402
"200","Laptschenko, Hryhorij",1801,"ukrainisch","https://www.wikidata.org/wiki/Special:EntityPage/Q12117118"," painter ",NA,NA,NA,5381,9,3,NA,NA,NA,0.508287999006531
"201"," Lefèvre ,  Robert ",1755,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q559676"," painter ",5366,55,8,4332,28,7,5085,80,7,2.36150277810901
"202","Leibnitz, Heinrich",1811,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q989830"," painter ",NA,NA,NA,12503,15,1,NA,NA,NA,0.857884112719649
"203"," Lemoine ,  Marie ",1754,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q529270"," painter ",3843,32,5,2824,12,5,1552,10,5,1.28370931263459
"204","Forte, Salvatore",1804,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q2215703"," painter ",NA,NA,NA,2253,11,3,4865,12,3,0.703411741007355
"205","Agudo, Jos%C3%A9",1781,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q2343934"," painter ",7335,53,18,8146,22,18,4557,38,18,3.85842381476862
"206","Manno, Antonio",1739,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q2653699"," painter ",NA,NA,NA,3392,19,2,NA,NA,NA,0.418803148788236
"207"," Maron ,  Anton ",1733," Austria ","https://www.wikidata.org/wiki/Special:EntityPage/Q596339"," painter ",NA,NA,NA,3336,24,8,3621,14,8,1.27587092310062
"208","Martorana, Gioacchino",1736,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1525222"," painter ",2601,10,4,4919,18,4,NA,NA,NA,0.91449998492629
"209","Martorana, Pietro",1705,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1376292"," painter ",1836,4,4,1390,11,4,NA,NA,NA,0.614499932314265
"210","Maurer, Hubert",1738," Austria ","https://www.wikidata.org/wiki/Special:EntityPage/Q872049"," painter ",NA,NA,NA,8609,30,5,NA,NA,NA,0.931829636367471
"211","M%C3%A9nageot, Fran%C3%A7ois-Guillaume",1744,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2327416"," painter ",3943,73,6,2487,15,6,8537,31,6,1.88371829786559
"212"," Mengs ,  Anton ",1728,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q76718"," painter ",10897,261,37,16628,178,37,9723,147,37,9.41538890743939
"213"," Mercier ,  Charlotte ",1738,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q518755"," painter ",2891,4,6,1545,7,6,1638,2,6,1.15628398856368
"214"," Moosbrugger ,  Wendelin ",1760,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1112901"," painter ",NA,NA,NA,6976,27,2,NA,NA,NA,0.677081599947281
"215","Moser, Maria",1758," Austrian Empire ","https://www.wikidata.org/wiki/Special:EntityPage/Q20354301"," painter ",NA,NA,NA,5208,11,2,NA,NA,NA,0.465324764395332
"216"," Moser ,  Mary ",1744,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q4968207"," botanical illustrator ",NA,NA,NA,5257,17,8,NA,NA,NA,0.793239019682625
"217"," Navarre ,  Marie ",1737,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1897138"," painter ",NA,NA,NA,1494,9,3,NA,NA,NA,0.288888395391719
"218","Nesselthaler, Andreas",1748," Austrian Empire ","https://www.wikidata.org/wiki/Special:EntityPage/Q28974445"," painter ",NA,NA,NA,4820,16,1,NA,NA,NA,0.431219040804253
"219","Olivier, Heinrich",1783,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1598422"," painter ",NA,NA,NA,3739,18,1,NA,NA,NA,0.384197962483522
"220","Pajou, Jacques-Augustin-Catherine",1766,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3157888"," painter ",1346,11,4,2055,11,4,11278,49,4,1.44170683533591
"221","Panebianco, Michele",1806,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1931090"," painter ",NA,NA,NA,3155,10,2,NA,NA,NA,0.342446604822737
"222","P%C3%A2ris, Pierre-Adrien",1745,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3382754"," architect ",5914,62,4,3113,7,4,NA,NA,NA,1.0348021782629
"223","Patania, Giuseppe",1780,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1528563"," painter ",3478,13,4,3923,16,4,3672,18,4,1.27793280715764
"224","Patricolo, Giovanni",1789,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1526295"," artist ",NA,NA,NA,2990,13,1,NA,NA,NA,0.306932615610659
"225","Pellicia, Giuseppe",1775,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1528117"," painter ",NA,NA,NA,3547,18,1,NA,NA,NA,0.373360626776281
"226"," Petter ,  Anton ",1781," Austria ","https://www.wikidata.org/wiki/Special:EntityPage/Q592606"," painter ",NA,NA,NA,3132,23,2,NA,NA,NA,0.432118348996625
"227","Quaglio, Giuseppe",1747,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1528609"," architect ",1875,13,4,2543,11,4,2282,9,4,1.00378179356655
"228","Randazzo, Filippo",1692,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1413967"," painter ",943,10,3,3228,15,3,NA,NA,NA,0.631973869199886
"229","Rapisardi, Giuseppe",1799,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1528613"," painter ",NA,NA,NA,2097,10,3,NA,NA,NA,0.329922092591924
"230"," Regnault ,  Jean-Baptiste ",1754,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q453485"," painter ",4746,105,20,4729,39,19,11935,146,19,4.73049393308975
"231","Reinhart, Johann",1761,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q214458"," painter ",4956,28,5,52451,92,5,6706,15,5,4.88893256105408
"232","Retzsch, Moritz",1779,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1948044"," illustrator ",2590,24,4,7775,69,4,8800,7,4,1.99235357169883
"233","Ribera, Juan",1779,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q3187562"," painter ",2723,35,5,3722,6,5,4399,19,5,1.39112889548538
"234","Riolo, Vincenzo",1772,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q998188"," artist ",1808,8,4,3340,11,4,2841,10,4,1.05564696250463
"235"," Rossi ,  Mariano ",1731,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1445979"," painter ",4340,11,4,6660,12,4,3710,15,4,1.42589602516293
"236"," Schick ,  Gottlieb ",1776,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q569354"," painter ",NA,NA,NA,3341,46,8,1489,8,8,1.32795501779936
"237"," Schiffer ,  Matthias ",1744," Austria ","https://www.wikidata.org/wiki/Special:EntityPage/Q89926"," painter ",NA,NA,NA,2419,17,2,NA,NA,NA,0.349887312824217
"238","(Maler), Heinrich",1797,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q41177532"," university teacher ",NA,NA,NA,8844,11,1,NA,NA,NA,0.623363086278574
"239","Seele, Johann",1774,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q55617"," painter ",NA,NA,NA,7507,39,1,NA,NA,NA,0.743832160375823
"240","(Maler), Andreas",1760,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q24175797"," university teacher ",NA,NA,NA,3079,12,1,NA,NA,NA,0.304958482521967
"241","Simanowiz, Ludovike",1759,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1874037"," painter ",5329,16,4,13965,50,4,NA,NA,NA,1.78957109606424
"242"," Steinfurth ,  Hermann ",1822,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q19732334"," drawer ",NA,NA,NA,30400,31,1,NA,NA,NA,1.98003359213661
"243","Strack, Ludwig",1761,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1874871"," painter ",NA,NA,NA,7965,20,1,NA,NA,NA,0.636727616445737
"244","Strickner, Joseph",1744," Austria ","https://www.wikidata.org/wiki/Special:EntityPage/Q24448033"," copperplate engraver ",NA,NA,NA,3975,17,1,NA,NA,NA,0.390521164545686
"245"," Stuart ,  James ",1713,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q2661131"," anthropologist ",11497,109,10,9626,29,10,NA,NA,NA,2.49069557626655
"246","Subba, Letterio",1787,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1821163"," sculptor ",NA,NA,NA,2614,14,2,NA,NA,NA,0.339900912667925
"247","Suv%C3%A9e, Joseph-Beno%C3%AEt",1743,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q2564914"," painter ",4278,89,8,3029,27,8,NA,NA,NA,1.53826575405499
"248"," Thévenin ,  Charles ",1764,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q979783"," painter ",4646,68,7,2261,19,7,5798,52,7,2.0456285403721
"249","Tischbein, Johann",1751,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q213973"," painter ",3969,101,18,10019,164,18,2062,44,18,4.8809759062347
"250","Tkadl%C3%ADk, Franti%C5%A1ek",1786," Czech Republic ","https://www.wikidata.org/wiki/Special:EntityPage/Q725492"," painter ",NA,NA,NA,5000,14,5,NA,NA,NA,0.616158555830992
"251","Vanderlyn, John",1775," United States of America ","https://www.wikidata.org/wiki/Special:EntityPage/Q1661665"," painter ",NA,NA,NA,14835,27,8,NA,NA,NA,1.40384092444139
"252","Velasco, Giuseppe",1750,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1528704"," painter ",5467,16,4,4612,28,4,5115,15,4,1.53762119501851
"253"," Le Brun ,  Élisabeth ",1755,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q213163"," painter ",26097,439,46,18450,164,46,54886,350,46,14.330466937447
"254"," Villers ,  Marie ",1774,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q452123"," painter ",6926,60,14,3845,22,14,5544,22,14,3.0420194472527
"255"," Wächter ,  Eberhard ",1762,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q481471"," painter ",NA,NA,NA,3673,21,5,1723,15,5,0.937091184229966
"256"," West ,  Benjamin ",1738," United States of America ","https://www.wikidata.org/wiki/Special:EntityPage/Q313498"," painter ",25060,896,25,13986,111,25,NA,NA,NA,7.55303765228189
"257","Zerilli, Francesco",1793,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q25918093"," painter ",NA,NA,NA,2106,8,1,NA,NA,NA,0.222047267068643
"258"," Zucchi ,  Antonio ",1726,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q374111"," painter ",3118,30,7,1948,14,7,1876,13,7,1.50466466434183
"259","Aachen, Hans",1552,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q152835"," painter ",12691,117,33,16728,75,33,11024,42,33,7.41470311087801
"260"," Abbiati ,  Filippo ",1640,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q576866"," painter ",6203,18,9,4948,11,9,5650,20,9,2.19323584732802
"261","Aelst, Pieter",1502,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q434006"," painter ",NA,NA,NA,4304,35,22,NA,NA,NA,1.5261179907646
"262","Alfani, Orazio",1510,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q283279"," painter ",2820,11,6,5014,13,6,2814,16,6,1.51401486589398
"263"," Allori ,  Alessandro ",1535,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q333369"," painter ",5876,110,24,3115,34,24,12160,67,24,4.96464073965536
"264","d%E2%80%99Alvino, Giuseppe",1550,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1528751"," painter ",NA,NA,NA,2686,12,2,NA,NA,NA,0.329969534068835
"265"," Maria ,  Anna ",1617,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q18202155"," painter ",NA,NA,NA,7214,14,3,NA,NA,NA,0.646739137059857
"266","Arcimboldo, Giuseppe",1527,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q7751"," painter ",23735,330,58,11495,73,58,NA,NA,NA,8.46750877816693
"267","Aretusi, Cesare",1549,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1056712"," painter ",2892,15,6,2043,8,6,2456,12,6,1.29586224321659
"268","Aspertini, Amico",1475,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q470846"," painter ",5137,48,9,9219,19,9,5382,30,9,2.56246528446269
"269","Baglione, Giovanni",1566,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q983332"," painter ",15748,182,14,6746,25,14,7346,85,14,4.31548387682274
"270"," Barocci ,  Federico ",1535,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q316731"," painter ",16806,207,22,8402,77,22,10019,130,22,6.26536614944678
"271"," Beccafumi ,  Domenico ",1486,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q455712"," painter ",16423,126,21,7320,54,21,41515,95,21,6.62718295539104
"272","Bedoli, Girolamo",1500,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1527051"," painter ",13686,33,7,2939,10,7,NA,NA,NA,1.5873360883936
"273"," Bellange ,  Jacques ",1575,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q874658"," painter ",NA,NA,NA,2186,11,10,6064,45,10,1.52476133148554
"274","Beutler, Clemens",1623,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1099905"," artist ",NA,NA,NA,3066,19,1,NA,NA,NA,0.353208532796024
"275","Beytler, Mathias",1550,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q19295975"," drawer ",NA,NA,NA,3267,4,1,NA,NA,NA,0.259588522444753
"276","Blocke, Izaak",1575,"Poland","https://www.wikidata.org/wiki/Special:EntityPage/Q446837"," painter ",3095,7,5,8159,16,5,1205,11,5,1.49916673243381
"277","Buontalenti, Bernardo",1531,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q822980"," painter ",4250,153,13,3277,51,13,3993,63,13,3.34791414700315
"278","Boyvin, Ren%C3%A9",1525,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q325354"," copperplate engraver ",NA,NA,NA,1982,4,4,NA,NA,NA,0.328638564663652
