"","X.1","X","Names","Birth_dates","Countries","Wikidata","Occupation","bytes_english","Quotations_english","languages_english","bytes_german","Quotations_german","languages_german","bytes_french","Quotations_french","languages_french","pca","Occupation_precise"
"6306",6306,6306,22654,20,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2965098","scientist",NA,NA,NA,NA,NA,NA,3117,204,1,0.923758589644065," entomologist "
"6307",6307,6307,22761,1742,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2863407","scientist",NA,NA,NA,NA,NA,NA,1322,15,1,0.08336590279668," naturalist "
"6308",6308,6308,23131,1838,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q5689744","scientist",NA,NA,NA,NA,NA,NA,6774,18,5,0.377191657341563," botanist "
"6309",6309,6309,23167,1759,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q17630633"," physician ",NA,NA,NA,NA,NA,NA,8424,12,1,0.296275622126384," physician "
"6310",6310,6310,23248,1734,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3157982"," monk ",NA,NA,NA,NA,NA,NA,1501,9,1,0.0641745056096387," monk "
"6311",6311,6311,23302,20,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2966228","scientist",NA,NA,NA,NA,NA,NA,1774,6,1,0.0604012304298666," entomologist "
"6312",6312,6312,23034,1737,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q19945106","scientist",NA,NA,NA,NA,NA,NA,948,9,1,0.0466279107987234," entomologist "
"6313",6313,6313,24201,1756,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3086269"," historian ",NA,NA,NA,NA,NA,NA,7489,22,1,0.308059960362262," historian "
"6314",6314,6314,24636,1833,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3174169","scientist",NA,NA,NA,NA,NA,NA,1142,19,1,0.0942352246973919," entomologist "
"6315",6315,6315,21376,1820,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q16058517","scientist",NA,NA,NA,NA,NA,NA,3063,4,3,0.147210240503916," ornithologist "
"6316",6316,6316,24860,1815,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3188692","scientist",NA,NA,NA,NA,NA,NA,6590,17,1,0.25880898146292," naturalist "
"6317",6317,6317,24922,1794,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3174396","scientist",NA,NA,NA,NA,NA,NA,11666,26,1,0.457176142283151," entomologist "
"6318",6318,6318,21557,1823,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1385973"," writer ",NA,NA,NA,NA,NA,NA,11582,86,8,0.892919826434125," writer "
"6319",6319,6319,25406,1790,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q16147276","scientist",NA,NA,NA,NA,NA,NA,2908,4,2,0.115192313478968," botanist "
"6320",6320,6320,2211,1784,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q572623","scientist",3833,45,9,NA,NA,NA,4215,49,9,0.991328409902786," ornithologist "
"6321",6321,6321,23367,1780,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3105068","scientist",NA,NA,NA,NA,NA,NA,2760,8,1,0.099977186166018," entomologist "
"6322",6322,6322,25039,1798,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q2356835","scientist",NA,NA,NA,NA,NA,NA,2966,73,16,0.78244681368828," botanist "
"6323",6323,6323,14187,1835,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3388194","scientist",1013,6,2,NA,NA,NA,1109,12,2,0.193004932138518," entomologist "
"6324",6324,6324,25439,1806,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3620306","scientist",NA,NA,NA,NA,NA,NA,6624,16,2,0.282842426586629," entomologist "
"6325",6325,6325,24920,1822,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q1372280"," painter ",NA,NA,NA,NA,NA,NA,4158,33,13,0.573162448221217," painter "
"6326",6326,6326,24411,1802,"Poland","https://www.wikidata.org/wiki/Special:EntityPage/Q30104358","scientist",NA,NA,NA,NA,NA,NA,2842,7,1,0.0984338593219501," entomologist "
"6327",6327,6327,19930,1839,"Russia","https://www.wikidata.org/wiki/Special:EntityPage/Q4095809"," physician ",NA,NA,NA,NA,NA,NA,11070,8,3,0.41785166315863," physician "
"6328",6328,6328,23436,1781,"Russia","https://www.wikidata.org/wiki/Special:EntityPage/Q1974725"," explorer ",NA,NA,NA,NA,NA,NA,5331,15,4,0.291870193835146," explorer "
"6329",6329,6329,20876,1797,"Russia","https://www.wikidata.org/wiki/Special:EntityPage/Q4241068","scientist",NA,NA,NA,NA,NA,NA,1265,3,3,0.0860148372683092," zoologist "
"6330",6330,6330,20759,1794,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q2739430"," surgeon ",NA,NA,NA,NA,NA,NA,4484,27,5,0.341836906087288," surgeon "
"6331",6331,6331,20240,1841,"Belgium","https://www.wikidata.org/wiki/Special:EntityPage/Q5625700","scientist",NA,NA,NA,NA,NA,NA,823,9,4,0.123961093431541," geologist "
"6332",6332,6332,24217,20,"Belgium","https://www.wikidata.org/wiki/Special:EntityPage/Q2311516"," physician ",NA,NA,NA,NA,NA,NA,2541,5,1,0.0805928356752689," physician "
"6333",6333,6333,21099,1796,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q3133485"," writer ",NA,NA,NA,NA,NA,NA,1473,8,2,0.086240701405541," writer "
"6334",6334,6334,23701,1739,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q3052355","scientist",NA,NA,NA,NA,NA,NA,3594,19,11,0.44303479968366," anatomist "
"6335",6335,6335,21918,1816,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q770647"," physician ",NA,NA,NA,NA,NA,NA,8470,18,9,0.53940466022715," physician "
"6336",6336,6336,22578,1849,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q74306"," physician ",NA,NA,NA,NA,NA,NA,3214,8,7,0.276981350250612," physician "
"6337",6337,6337,20419,1826,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q61300","scientist",NA,NA,NA,NA,NA,NA,2508,47,16,0.66014006156481," anatomist "
"6338",6338,6338,23570,1824,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q826299"," psychiatrist ",NA,NA,NA,NA,NA,NA,8323,34,13,0.709462354019999," psychiatrist "
"6339",6339,6339,20575,1841,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q5792622","scientist",NA,NA,NA,NA,NA,NA,1847,11,4,0.16474278262667," anatomist "
"6340",6340,6340,20655,1653,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q19963286"," university teacher ",NA,NA,NA,NA,NA,NA,2870,6,2,0.122276925478451," university teacher "
"6341",6341,6341,24022,1689,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q96991","scientist",NA,NA,NA,NA,NA,NA,2583,11,4,0.1880959359374," anatomist "
"6342",6342,6342,24334,1737,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q3380351"," physician ",NA,NA,NA,NA,NA,NA,3515,15,4,0.23424882642715," physician "
"6343",6343,6343,24931,1771,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q2417623"," medical historian ",NA,NA,NA,NA,NA,NA,787,6,2,0.0561836940297417," medical historian "
"6344",6344,6344,22007,1735,"Russia","https://www.wikidata.org/wiki/Special:EntityPage/Q62837"," military physician ",NA,NA,NA,NA,NA,NA,4652,34,18,0.728481174444323," military physician "
"6345",6345,6345,19690,1797,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q503787"," physician ",NA,NA,NA,NA,NA,NA,14824,20,4,0.613807313430701," physician "
"6346",6346,6346,19854,1798,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3379157"," surgeon ",NA,NA,NA,NA,NA,NA,25108,16,2,0.869336564895775," surgeon "
"6347",6347,6347,22591,1728,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q31378565"," surgeon ",NA,NA,NA,NA,NA,NA,6607,4,1,0.205461143056674," surgeon "
"6348",6348,6348,22611,1762,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2853714"," physician ",NA,NA,NA,NA,NA,NA,6363,8,1,0.214299755973844," physician "
"6349",6349,6349,22612,1812,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q23719024"," physician ",NA,NA,NA,NA,NA,NA,7224,10,2,0.277009286931948," physician "
"6350",6350,6350,19921,1757,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2644115"," physician ",NA,NA,NA,NA,NA,NA,12228,37,6,0.656104224093577," physician "
"6351",6351,6351,19994,1529,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q17485301"," surgeon ",NA,NA,NA,NA,NA,NA,1199,12,1,0.0670276157812436," surgeon "
"6352",6352,6352,22792,1780,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3084197"," physician ",NA,NA,NA,NA,NA,NA,4296,9,1,0.15285937450025," physician "
"6353",6353,6353,20090,1802,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q19946570","scientist",NA,NA,NA,NA,NA,NA,9069,8,1,0.300160670184218," anatomist "
"6354",6354,6354,22963,1600,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3384569"," physician ",NA,NA,NA,NA,NA,NA,1622,8,1,0.0638686420524165," physician "
"6355",6355,6355,23116,1738,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1235492"," physician ",NA,NA,NA,NA,NA,NA,10557,45,11,0.771744082087426," physician "
"6356",6356,6356,20207,1643,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3384764"," physician ",NA,NA,NA,NA,NA,NA,4934,30,1,0.260151631993778," physician "
"6357",6357,6357,23212,1688,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3052524"," physician ",NA,NA,NA,NA,NA,NA,1035,11,1,0.0576787512816871," physician "
"6358",6358,6358,23213,1661,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3157919"," physician ",NA,NA,NA,NA,NA,NA,1839,8,1,0.0707540146997376," physician "
"6359",6359,6359,23289,1841,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2749896"," physician ",NA,NA,NA,NA,NA,NA,14431,19,5,0.624292122054842," physician "
"6360",6360,6360,20336,1843,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3106727","scientist",NA,NA,NA,NA,NA,NA,8973,215,8,1.3448639875977," botanist "
"6361",6361,6361,23344,1794,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q964160"," politician ",NA,NA,NA,NA,NA,NA,19619,173,12,1.61696169527276," politician "
"6362",6362,6362,23363,1835,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q25929709"," physician ",NA,NA,NA,NA,NA,NA,5036,5,1,0.159758756205529," physician "
"6363",6363,6363,22931,1140,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q5353"," physician writer ",NA,NA,NA,NA,NA,NA,5931,18,4,0.323343608743542," physician writer "
"6364",6364,6364,23517,1815,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3270688"," physician ",NA,NA,NA,NA,NA,NA,3958,10,4,0.227579276526449," physician "
"6365",6365,6365,20620,1551,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3172602"," physician ",NA,NA,NA,NA,NA,NA,12702,51,2,0.620777365890434," physician "
"6366",6366,6366,24076,1799,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2853499"," physician ",NA,NA,NA,NA,NA,NA,9733,15,5,0.458644699814808," physician "
"6367",6367,6367,23172,1848,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q19629383","",NA,NA,NA,NA,NA,NA,2786,11,1,0.113237679878274," anatomist "
"6368",6368,6368,20964,1802,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3605496"," surgeon ",NA,NA,NA,NA,NA,NA,13269,7,2,0.456380578205345," surgeon "
"6369",6369,6369,22139,-Inf,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q28496911"," surgeon ",NA,NA,NA,NA,NA,NA,19062,9,1,0.621382012796769," surgeon "
"6370",6370,6370,24395,1728,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3165110","scientist",NA,NA,NA,NA,NA,NA,3117,15,3,0.194520551230317," naturalist "
"6371",6371,6371,24241,1645,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q22826147","scientist",NA,NA,NA,NA,NA,NA,11364,14,1,0.397851661516294," anatomist "
"6372",6372,6372,24452,1260,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q712736"," physician ",NA,NA,NA,NA,NA,NA,7388,36,8,0.552586291894868," physician "
"6373",6373,6373,24653,1510,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q276480"," barber surgeon ",NA,NA,NA,NA,NA,NA,50299,375,40,4.1865522093148," surgeon "
"6374",6374,6374,24827,1790,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q555546"," military physician ",NA,NA,NA,NA,NA,NA,5728,151,17,1.22050787484468," military physician "
"6375",6375,6375,24876,1773,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3083342"," physician ",NA,NA,NA,NA,NA,NA,9018,10,2,0.333932598126852," physician "
"6376",6376,6376,21472,1816,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2834918"," physician ",NA,NA,NA,NA,NA,NA,4768,21,2,0.244677729710072," physician "
"6377",6377,6377,17224,1539,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3174344"," physician ",NA,NA,NA,NA,NA,NA,5813,23,4,0.340325352701291," physician "
"6378",6378,6378,24954,1802,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q19945240"," physician ",NA,NA,NA,NA,NA,NA,10334,12,1,0.356879593353958," physician "
"6379",6379,6379,24982,1849,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2960173"," physician ",NA,NA,NA,NA,NA,NA,1807,10,2,0.105128809371861," physician "
"6380",6380,6380,25256,1826,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3188927"," sculptor ",NA,NA,NA,NA,NA,NA,21070,10,1,0.689240679884621," sculptor "
"6381",6381,6381,21771,1735,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2093928"," linguist ",NA,NA,NA,NA,NA,NA,4007,13,3,0.214469752574233," linguist "
"6382",6382,6382,23014,1720,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3291849","scientist",NA,NA,NA,NA,NA,NA,21940,47,8,1.05991564704921," chemist "
"6383",6383,6383,25324,1834,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3371559","scientist",NA,NA,NA,NA,NA,NA,7940,24,3,0.384860065599984," anatomist "
"6384",6384,6384,25356,1842,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3170571"," physician ",NA,NA,NA,NA,NA,NA,3928,9,2,0.168282601550318," physician "
"6385",6385,6385,19568,1463,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q949162"," physician ",NA,NA,NA,NA,NA,NA,2254,21,15,0.517206390620946," physician "
"6386",6386,6386,19826,1681,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3107033","scientist",NA,NA,NA,NA,NA,NA,1672,9,1,0.0696003061750392," anatomist "
"6387",6387,6387,22969,1509,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3106988"," physician ",NA,NA,NA,NA,NA,NA,7121,8,2,0.265450769203099," physician "
"6388",6388,6388,24457,1498,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1697209"," physician writer ",NA,NA,NA,NA,NA,NA,6774,16,5,0.368901311883102," physician writer "
"6389",6389,6389,24459,1762,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1243871"," physician ",NA,NA,NA,NA,NA,NA,8776,10,6,0.434653194604565," physician "
"6390",6390,6390,25041,1641,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3107217"," physician ",NA,NA,NA,NA,NA,NA,1528,10,1,0.0691763836913011," physician "
"6391",6391,6391,25250,1545,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1229085"," surgeon ",NA,NA,NA,NA,NA,NA,4640,32,12,0.557211248818852," surgeon "
"6392",6392,6392,23416,1305,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q2440883"," physician ",NA,NA,NA,NA,NA,NA,1067,11,3,0.112893713184323," physician "
"6393",6393,6393,25397,1300,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q809513"," physician ",NA,NA,NA,NA,NA,NA,2324,14,2,0.138113821296457," physician "
"6394",6394,6394,25399,1543,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q2621738","scientist",NA,NA,NA,NA,NA,NA,2381,28,8,0.360553661926749," anatomist "
"6395",6395,6395,25435,1280,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q200463"," engineer ",NA,NA,NA,NA,NA,NA,5855,26,8,0.462492738481163," engineer "
"6396",6396,6396,25590,1445,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3094034"," physician ",NA,NA,NA,NA,NA,NA,1350,16,3,0.142599118117075," physician "
"6397",6397,6397,23699,1543,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q1697683"," physician ",NA,NA,NA,NA,NA,NA,6103,8,5,0.314449215549936," physician "
"6398",6398,6398,21581,1770,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q63744","scientist",NA,NA,NA,NA,NA,NA,3519,21,4,0.259246782114006," botanist "
"6399",6399,6399,21885,1817,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q76513"," philosopher ",NA,NA,NA,NA,NA,NA,7350,113,18,1.14155689564098," philosopher "
"6400",6400,6400,25457,1600,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q2420772","scientist",NA,NA,NA,NA,NA,NA,3067,20,10,0.403358549421106," mathematician "
"6401",6401,6401,25192,1630,"Scandinavia","https://www.wikidata.org/wiki/Special:EntityPage/Q2846475","scientist",NA,NA,NA,NA,NA,NA,3493,13,5,0.252360228461028," astronomer "
"6402",6402,6402,24602,1634,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q2410439","scientist",NA,NA,NA,NA,NA,NA,3467,10,2,0.157800323632475," mathematician "
"6403",6403,6403,25580,1627,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q3186599","scientist",NA,NA,NA,NA,NA,NA,5526,14,4,0.293912337540144," Jesuit "
"6404",6404,6404,25218,1592,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q3101936"," poet ",NA,NA,NA,NA,NA,NA,5296,14,1,0.205315066014244," poet "
"6405",6405,6405,21845,1611,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q2067648"," linguist ",NA,NA,NA,NA,NA,NA,9144,9,11,0.577683617057862," linguist "
"6406",6406,6406,25478,1627,"Scandinavia","https://www.wikidata.org/wiki/Special:EntityPage/Q3525646","scientist",NA,NA,NA,NA,NA,NA,610,6,1,0.0234677107917014," physicist "
"6407",6407,6407,20937,1724,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q3181908","scientist",NA,NA,NA,NA,NA,NA,5461,23,1,0.247857042175514," mathematician "
"6408",6408,6408,20862,1720,"Scandinavia","https://www.wikidata.org/wiki/Special:EntityPage/Q1409205","scientist",NA,NA,NA,NA,NA,NA,595,4,6,0.150200436442385," mathematician "
"6409",6409,6409,21659,1710,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q20815801","scientist",NA,NA,NA,NA,NA,NA,2261,18,13,0.450793373817464,""
"6410",6410,6410,23095,1831,"Belgium","https://www.wikidata.org/wiki/Special:EntityPage/Q3184830","scientist",NA,NA,NA,NA,NA,NA,7172,46,6,0.532984768956857," psychologist "
"6411",6411,6411,23025,1841,"Belgium","https://www.wikidata.org/wiki/Special:EntityPage/Q313248","scientist",NA,NA,NA,NA,NA,NA,2311,17,24,0.746332533241382," university teacher "
"6412",6412,6412,13484,1812,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q104162653","scientist",NA,NA,NA,NA,NA,NA,4204,10,14,0.506382851236263,""
"6413",6413,6413,14528,1800,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q299565"," patent inventor ",NA,NA,NA,NA,NA,NA,10561,98,36,1.66906024868394," patent inventor "
"6414",6414,6414,21958,1794,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q333922"," economist ",NA,NA,NA,NA,NA,NA,3763,41,32,1.10868681845048," economist "
"6415",6415,6415,19943,1818,"Scandinavia","https://www.wikidata.org/wiki/Special:EntityPage/Q1367532","scientist",NA,NA,NA,NA,NA,NA,5282,13,13,0.525923320160053," mathematician "
"6416",6416,6416,20933,1823,"Russia","https://www.wikidata.org/wiki/Special:EntityPage/Q337628"," philosopher ",NA,NA,NA,NA,NA,NA,8214,36,26,1.06659159641149," philosopher "
"6417",6417,6417,24705,1827,"Russia","https://www.wikidata.org/wiki/Special:EntityPage/Q374046","scientist",NA,NA,NA,NA,NA,NA,2199,12,7,0.261356265881678," mathematician "
"6418",6418,6418,22329,1500,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q3290048","scientist",NA,NA,NA,NA,NA,NA,462,3,2,0.0334359817850014," mathematician "
"6419",6419,6419,19759,1572,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q78427","scientist",NA,NA,NA,NA,NA,NA,2431,84,47,1.65116217066893," astronomer "
