"","Names","Birth_dates","Countries","Wikidata","Occupation","bytes_english","Quotations_english","languages_english","bytes_german","Quotations_german","languages_german","bytes_french","Quotations_french","languages_french","pca"
"1255","Massuet, Pierre",1698,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3386190","",NA,NA,NA,NA,NA,NA,6987,11,1,0.0952006922102956
"1256","Mirabeau, Victor",1715,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q947485","",NA,NA,NA,NA,NA,NA,19275,32,13,0.502563581164841
"1257","Quincy, Antoine",1755,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q519044","",NA,NA,NA,NA,NA,NA,14923,153,18,0.698531896249916
"1258","Robinet ,  Jean",1735,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q611233","",NA,NA,NA,NA,NA,NA,8613,38,11,0.326025277413753
"1259","Saint-Martin, Louis-Claude",1743,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q47208","",NA,NA,NA,NA,NA,NA,10805,97,15,0.509214898138258
"1260","Luzzatto, Moch%C3%A9",1707,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q982845","",NA,NA,NA,NA,NA,NA,5322,86,11,0.348019705470992
"1261","N%C3%A9lis, Corneille-Fran%C3%A7ois",1736,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q2997451","",NA,NA,NA,NA,NA,NA,9056,26,2,0.162940308336414
"1262","Kielmeyer, Karl",1765,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q73225","",NA,NA,NA,8908,45,9,6246,11,9,0.575478962349779
"1263","Oken, Lorenz",1779,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q55069834","",17506,157,20,NA,NA,NA,3213,90,20,1.22784189327076
"1264","Schubert, Gotthilf",1780,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q66704","",NA,NA,NA,NA,NA,NA,1929,38,9,0.197351420660799
"1265","Tieck ,  Ludwig",1773,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q57239","",NA,NA,NA,34780,571,45,95317,268,45,4.45614487801507
"1266","B%C3%BCsch, Johann",1728,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q214583","",NA,NA,NA,NA,NA,NA,3420,5,7,0.137459422411748
"1267","Chydenius ,  Anders",1729,"Scandinavia","https://www.wikidata.org/wiki/Special:EntityPage/Q490870","",20171,288,14,2466,27,14,13907,6,14,1.51439232442579
"1268","Santa Cruz ,  Francisco Javier",1747,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q981513","",NA,NA,NA,NA,NA,NA,7063,14,12,0.286591741439994
"1269","l%27Ancien, Theodor",1741,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q214310","",NA,NA,NA,NA,NA,NA,16262,7,7,0.322561801477121
"1270","Jordan, Charles-%C3%89tienne",1700,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1066647","",3046,12,3,NA,NA,NA,16697,6,3,0.370906412326718
"1271","Kołłątaj ,  Hugo",1750,"Poland","https://www.wikidata.org/wiki/Special:EntityPage/Q127345","",NA,NA,NA,8241,41,17,6262,50,17,0.89594215268541
"1272","Diodati, Ottaviano",1716,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q30727772","",NA,NA,NA,NA,NA,NA,8698,6,2,0.12923628558887
"1273","Schlabrendorf, Gustav",1750,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1556661","",NA,NA,NA,NA,NA,NA,5786,2,3,0.0990983608057644
"1274","Schlosser, Johann",1739,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1387102","",NA,NA,NA,NA,NA,NA,6153,11,7,0.184830353296345
"1275","Lisboa, Jos%C3%A9",1756,"Brazil","https://www.wikidata.org/wiki/Special:EntityPage/Q3186600","",NA,NA,NA,NA,NA,NA,1548,7,5,0.0799347210021678
"1276","Sonnenfels, Joseph",1732,"Austria","https://www.wikidata.org/wiki/Special:EntityPage/Q215122","",NA,NA,NA,NA,NA,NA,6200,19,15,0.33223333093228
"1277","Cabrebolles, Guillaume",1718,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3120241","",2472,2,3,NA,NA,NA,1984,5,3,0.143942971958146
"1278","Allut, Antoine",1743,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2853585","",NA,NA,NA,NA,NA,NA,5101,16,2,0.0925033190330942
"1279","d%27Anville, Jean-Baptiste",1697,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q733907","",NA,NA,NA,NA,NA,NA,11065,65,22,0.585482393623257
"1280","Montamy, Didier-Fran%C3%A7ois",1702,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3026884","",NA,NA,NA,NA,NA,NA,1747,5,3,0.046074716555751
"1281","d%27Aumont, Arnulphe",1721,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q180118","",1791,6,5,NA,NA,NA,1921,8,5,0.207822261352157
"1282","Amourettes, Charles-Louis",1716,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1063418","",1837,3,3,NA,NA,NA,1740,8,3,0.135063780160061
"1283","Marmori%C3%A8res, Guillaume",1707,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3119656","",NA,NA,NA,NA,NA,NA,4028,7,4,0.0982174275583784
"1284","Barthez, Paul-Joseph",1734,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q591657","",NA,NA,NA,NA,NA,NA,12487,33,8,0.323112599082979
"1285","Beauz%C3%A9e, Nicolas",1717,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1986451","",1918,34,4,NA,NA,NA,9026,42,4,0.345469256299872
"1286","Bellin ,  Jacques",1703,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q607846","",NA,NA,NA,NA,NA,NA,6041,61,8,0.271710953738822
"1287","Bénard ,  Robert",1734,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q16672950","",NA,NA,NA,NA,NA,NA,1779,5,2,0.0296180094542461
"1288","Bergier, Nicolas-Sylvestre",1718,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q977519","",NA,NA,NA,NA,NA,NA,5160,25,4,0.14004286877464
"1289","Berthoud ,  Ferdinand",1727,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q124411","",NA,NA,NA,NA,NA,NA,19115,64,12,0.529180081878762
"1290","Bertrand ,  Élie",1713,"Switzerland","https://www.wikidata.org/wiki/Special:EntityPage/Q117423","",NA,NA,NA,NA,NA,NA,4238,31,4,0.135545925100843
"1291","Blondel ,  Jacques",1705,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q430136","",NA,NA,NA,NA,NA,NA,22116,147,17,0.775109388463747
"1292","Bordeu, Th%C3%A9ophile",1722,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q542728","",NA,NA,NA,NA,NA,NA,15055,57,5,0.343170874705631
"1293","Bouchaud ,  Mathieu",1719,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3298606","",NA,NA,NA,NA,NA,NA,5645,8,3,0.10568453889123
"1294","Boucher ,  Antoine",1708,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q382946","",3925,3,4,NA,NA,NA,4010,22,4,0.256021708405641
"1295","Bouchu, %C3%89tienne",1714,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q289741","",NA,NA,NA,NA,NA,NA,3543,5,3,0.0715616393209703
"1296","Boufflers, Stanislas",1738,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q918355","",3627,54,6,NA,NA,NA,22967,157,6,0.81935221536145
"1297","Bouillet, Jean",1690,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1685390","",NA,NA,NA,NA,NA,NA,6434,10,3,0.119743554877991
"1298","Bouillet, Jean-Henri-Nicolas",1729,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1684894","",NA,NA,NA,NA,NA,NA,3624,8,3,0.0770046553118828
"1299","Bourgelat, Claude",1712,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q559","",NA,NA,NA,NA,NA,NA,17140,65,15,0.553316616017009
"1300","Brisson, Antoine-Fran%C3%A7ois",1728,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q585270","",NA,NA,NA,NA,NA,NA,1551,4,3,0.0418621095472792
"1301","Cahusac, Louis",1706,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q325083","",3024,33,4,NA,NA,NA,2951,50,4,0.288162989077398
"1302","Cochin ,  Charles",1715,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2408093","",NA,NA,NA,NA,NA,NA,9150,154,6,0.4151089955863
"1303","Collot, Jean-Fran%C3%A7ois-Henri",1716,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3165396","",2247,2,3,NA,NA,NA,2900,11,3,0.161829581284461
"1304","Corsembleu, Joseph-Fran%C3%A7ois-%C3%89douard",1723,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1589804","",2878,2,3,NA,NA,NA,3487,9,3,0.177672025800442
"1305","Daubenton, Louis",1716,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q546443","",NA,NA,NA,NA,NA,NA,8430,141,16,0.555394308063428
"1306","Daubenton, Pierre",1703,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q635820","",NA,NA,NA,NA,NA,NA,1266,6,4,0.0575908763318931
"1307","Deleyre, Alexandre",1726,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1245280","",4751,5,4,NA,NA,NA,3130,25,4,0.262868792268347
"1308","Desmarest, Nicolas",1725,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q203719","",NA,NA,NA,NA,NA,NA,6033,34,10,0.266777109530688
"1309","d%27Argenville, Antoine",1680,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q585422","",NA,NA,NA,NA,NA,NA,7883,68,9,0.324779760249372
"1310","Douchet, Jacques-Philippe-Augustin",1720,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1677866","",NA,NA,NA,NA,NA,NA,1208,3,3,0.0355634348069105
"1311","Duclos, Charles",1704,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q982034","",NA,NA,NA,NA,NA,NA,10530,86,16,0.506480190535141
"1312","Durival, Jean-Baptiste",1725,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3164059","",NA,NA,NA,NA,NA,NA,2873,11,3,0.0706408117589966
"1313","Durival, Nicolas",1713,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3340288","",NA,NA,NA,NA,NA,NA,6349,40,3,0.161472826215362
"1314","Eidous, Marc-Antoine",1724,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q54819","",2549,8,6,NA,NA,NA,4208,13,6,0.29573397490848
"1315","Villeneuve, Joachim",1703,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q20971","",4465,8,4,NA,NA,NA,3805,10,4,0.248468624296051
"1316","Falconet, %C3%89tienne",1716,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q289246","",6056,68,20,NA,NA,NA,13062,100,20,1.1286617675619
"1317","Quingey, Charles-Georges",1727,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2958096","",8902,4,4,NA,NA,NA,9182,26,4,0.417702799948442
"1318","Forbonnais, Fran%C3%A7ois",1722,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3086035","",NA,NA,NA,NA,NA,NA,11327,42,4,0.251888494176674
"1319","Formey, Johann",1711,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q88385","",7858,23,5,NA,NA,NA,32111,28,5,0.777038150785888
"1320","Fouquet ,  Henri",1727,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1605827","",NA,NA,NA,NA,NA,NA,3711,6,3,0.0753769000947948
"1321","Montdorge, Antoine",1701,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2853979","",3094,4,4,NA,NA,NA,3640,22,4,0.237838329489608
"1322","Vinfrais, Charles",1704,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2959179","",NA,NA,NA,NA,NA,NA,5418,6,3,0.0996008294713143
"1323","Goussier, Louis-Jacques",1722,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1341431","",NA,NA,NA,5914,10,5,7075,10,5,0.359491280595967
"1324","Grimm, Friedrich",1723,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q61852","",NA,NA,NA,NA,NA,NA,9944,215,16,0.682786955687991
"1325","Grosley, Pierre-Jean",1718,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1530909","",7695,12,4,NA,NA,NA,7403,31,4,0.385610631705478
"1326","Montbeillard, Philippe",1720,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q55040324","",NA,NA,NA,NA,NA,NA,5366,24,5,0.158445835504703
"1327","Jodin, Jean",1713,"Republic of Geneva","https://www.wikidata.org/wiki/Special:EntityPage/Q18222353","",NA,NA,NA,NA,NA,NA,6139,4,4,0.123880945365551
"1328","Kurdwanowski, Jan",1680,"Poland","https://www.wikidata.org/wiki/Special:EntityPage/Q3161758","",NA,NA,NA,NA,NA,NA,1074,2,4,0.0491414829734017
"1329","Virotte, Louis-Anne",1725,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3260325","",NA,NA,NA,NA,NA,NA,2114,6,4,0.0696247908669186
"1330","Landois, Paul",1720,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2060812","",NA,NA,NA,NA,NA,NA,1816,4,4,0.0625335249234334
"1331","Le Monnier ,  Louis",1717,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q981710","",6315,42,11,6455,21,11,4243,53,11,0.937879047768237
"1332","Romain, Jean-Baptiste-Pierre",1690,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1684603","",NA,NA,NA,NA,NA,NA,2076,3,4,0.0647919851649283
"1333","Le Roy ,  Jean-Baptiste",1720,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q999471","",NA,NA,NA,NA,NA,NA,1917,23,5,0.108070110592412
"1334","Le Breton ,  André",1708,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q127324","",NA,NA,NA,NA,NA,NA,5633,34,6,0.193457466414181
"1335","Lefèvre ,  André",1718,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2848135","",2192,5,3,NA,NA,NA,1834,4,3,0.137970498500359
"1336","Fresnoy, Nicolas",1674,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1986633","",NA,NA,NA,NA,NA,NA,11185,48,4,0.258460481325188
"1337","Le Roy ,  Charles",1726,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q277022","",NA,NA,NA,NA,NA,NA,2916,10,3,0.0698198386819768
"1338","Le Roy ,  Charles-Georges",1723,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q249412","",NA,NA,NA,NA,NA,NA,1540,17,4,0.077222210082017
"1339","Sage, Georges-Louis",1724,"Republic of Geneva","https://www.wikidata.org/wiki/Special:EntityPage/Q116201","",19680,40,13,19712,28,12,8014,27,12,1.46466229002512
"1340","Lezay-Marn%C3%A9sia, Claude-Fran%C3%A7ois",1735,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2976705","",NA,NA,NA,NA,NA,NA,5324,18,2,0.0985302647052033
"1341","Liebault, Nicolas",1723,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q14861109","",NA,NA,NA,NA,NA,NA,1558,1,3,0.0376678960081146
"1342","Louis ,  Antoine",1723,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q586650","",NA,NA,NA,NA,NA,NA,15035,42,14,0.473616659233093
"1343","Lucotte, Jacques-Raymond",1733,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3158060","",NA,NA,NA,NA,NA,NA,3042,3,3,0.0615896131762936
"1344","Magimel, Philippe-Antoine",1692,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q13388831","",NA,NA,NA,NA,NA,NA,1710,1,3,0.0398249184247703
"1345","Mallet ,  Edme",1713,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1383530","",NA,NA,NA,NA,NA,NA,4272,21,4,0.121716583297778
"1346","Marmontel ,  Jean-François",1723,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q379923","",10122,197,23,NA,NA,NA,42842,280,23,2.07308024881346
"1347","Motte-Conflans, Antoine-Claude-Pierre",1727,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2853451","",NA,NA,NA,NA,NA,NA,2297,6,3,0.0553109152451177
"1348","Pezay, Alexandre-Fr%C3%A9d%C3%A9ric-Jacques",1741,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2833346","",5416,3,3,NA,NA,NA,9528,26,3,0.330189047282372
"1349","Menuret, Jean-Joseph",1739,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1684939","",NA,NA,NA,NA,NA,NA,6754,9,5,0.156675105504504
"1350","(encyclop%C3%A9diste), Charles",1717,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2959825","",NA,NA,NA,NA,NA,NA,1274,5,3,0.0393624033776058
"1351","Montlovier, Jean-Denis",1733,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1684798","",1548,2,3,NA,NA,NA,1466,2,3,0.117106358545214
"1352","Morand, Sauveur-Fran%C3%A7ois",1697,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2227888","",NA,NA,NA,NA,NA,NA,21978,14,3,0.346052212318691
"1353","Moreau ,  Jean-Michel",1741,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q321972","",NA,NA,NA,NA,NA,NA,8467,99,6,0.326701500521484
"1354","Morellet ,  André",1727,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q178653","",NA,NA,NA,NA,NA,NA,10432,179,11,0.553635446326701
"1355","Oginskis ,  Mikhail",1729,"Grand Duchy of Lithuania","https://www.wikidata.org/wiki/Special:EntityPage/Q704506","",4042,61,14,NA,NA,NA,3637,52,14,0.681723708517207
"1356","Paillasson, Charles",1718,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2959943","",NA,NA,NA,NA,NA,NA,8608,62,2,0.208105369755978
"1357","Papillon, Jean-Michel",1698,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q947603","",NA,NA,NA,NA,NA,NA,3904,21,3,0.0995835014156012
"1358","Meyzieu, Jean-Baptiste",1718,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3164382","",NA,NA,NA,NA,NA,NA,3051,8,3,0.0688732484385695
"1359","Penchenier, Antoine",1701,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2856598","",NA,NA,NA,NA,NA,NA,2184,7,3,0.0551385227355198
"1360","d%27Orval, Jean-Charles",1707,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3164687","",NA,NA,NA,NA,NA,NA,2250,13,4,0.0815730418539422
"1361","Perronet, Jean-Rodolphe",1708,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1685286","",NA,NA,NA,NA,NA,NA,16730,110,11,0.544258314998382
"1362","Pesselier, Charles-%C3%89tienne",1712,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2958352","",4478,1,3,NA,NA,NA,5997,12,3,0.243161249806603
"1363","Pestr%C3%A9, Jean",1723,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1685748","",NA,NA,NA,NA,NA,NA,2255,11,3,0.0618708127228579
"1364","Petit ,  Antoine",1722,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2856605","",NA,NA,NA,NA,NA,NA,9622,34,5,0.233154296830479
"1365","Bottens, Antoine-No%C3%A9",1713,"Switzerland","https://www.wikidata.org/wiki/Special:EntityPage/Q2853541","",NA,NA,NA,NA,NA,NA,2102,10,3,0.0582684160033083
"1366","Prades, Jean-Martin",1720,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1685062","",NA,NA,NA,NA,NA,NA,16164,16,4,0.28331928869746
"1367","Margency, Adrien",1727,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2825250","",NA,NA,NA,NA,NA,NA,2680,6,3,0.0607460440976114
"1368","Robert ,  Didier",1723,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q289004","",NA,NA,NA,NA,NA,NA,1844,25,4,0.0929857218428651
"1369","Romilly, Jean",1714,"Republic of Geneva","https://www.wikidata.org/wiki/Special:EntityPage/Q3174407","",NA,NA,NA,NA,NA,NA,2748,15,4,0.0915024951877638
"1370","Romilly, Jean-Edme",1739,"Republic of Geneva","https://www.wikidata.org/wiki/Special:EntityPage/Q121103","",NA,NA,NA,NA,NA,NA,3630,5,3,0.0727962508357666
"1371","Sanches, Ant%C3%B3nio",1699,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q611232","",NA,NA,NA,NA,NA,NA,2841,16,5,0.111164252774171
"1372","Soubeyran, Pierre",1706,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3387024","",NA,NA,NA,NA,NA,NA,3150,6,3,0.0674157844649017
"1373","Toussaint, Fran%C3%A7ois-Vincent",1715,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q564845","",NA,NA,NA,NA,NA,NA,8232,14,6,0.201716044232758
"1374","Tressan, Louis-%C3%89lisabeth",1705,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q219622","",5078,38,4,NA,NA,NA,5950,36,4,0.348108078554695
"1375","Tronchin ,  Théodore",1709,"Republic of Geneva","https://www.wikidata.org/wiki/Special:EntityPage/Q116710","",4102,22,9,NA,NA,NA,15628,54,9,0.655364636911911
"1376","Turgot ,  Anne",1727,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q221303","",NA,NA,NA,NA,NA,NA,47036,461,36,1.89944463880068
"1377","Turgot, %C3%89tienne-Fran%C3%A7ois",1721,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3592000","",NA,NA,NA,NA,NA,NA,4842,10,2,0.0802407661669562
"1378","Vandenesse, Urbain",1693,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2500137","",NA,NA,NA,NA,NA,NA,1393,8,3,0.0453446749726821
"1379","Villiers, Jacques-Fran%C3%A7ois",1727,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1408947","",NA,NA,NA,NA,NA,NA,2523,10,3,0.0642428004599661
"1380","Voglie, Jean-Baptiste",1723,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1684697","",NA,NA,NA,NA,NA,NA,4714,11,4,0.113677143771
"1381","Yvon, Claude",1714,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1097234","",NA,NA,NA,NA,NA,NA,5559,12,4,0.127099668861113
"1382","Bauer ,  Edgar",1820,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q67299","",NA,NA,NA,NA,NA,NA,7737,7,7,0.201584063964039
"1383","B%C3%BCchner, Ludwig",1824,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q62831","",NA,NA,NA,NA,NA,NA,21229,51,25,0.76041496092883
"1384","Bunsen, Christian",1791,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q67409","",NA,NA,NA,NA,NA,NA,2367,19,9,0.176374567092735
"1385","Dittmar, Louise",1807,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1592528","",NA,NA,NA,NA,NA,NA,3717,2,2,0.0528264951687778
"1386","Lazarus ,  Moritz",1824,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q544428","",NA,NA,NA,NA,NA,NA,12076,18,8,0.295812373506706
"1387","Barni ,  Jules",1818,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q430170","",NA,NA,NA,NA,NA,NA,15722,48,2,0.289023128107048
"1388","Barth%C3%A9lemy-Saint-Hilaire, Jules",1805,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1332164","",NA,NA,NA,NA,NA,NA,10985,206,11,0.600124985341419
"1389","Bartholm%C3%A8ss, Christian",1815,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2965033","",NA,NA,NA,NA,NA,NA,4464,13,3,0.0960809591810056
"1390","Bastiat, Fr%C3%A9d%C3%A9ric",1801,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q13515","",27247,775,41,NA,NA,NA,40436,260,41,3.33281401096761
"1391","Bautain, Louis",1796,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1871652","",NA,NA,NA,NA,NA,NA,10624,17,5,0.223043498435047
"1392","Beaussire, %C3%89mile",1824,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2420998","",NA,NA,NA,NA,NA,NA,4840,22,2,0.0973865846843583
"1393","Bénard ,  Charles",1807,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2959720","",NA,NA,NA,NA,NA,NA,6914,13,1,0.0970271205447072
"1394","Boullier ,  Francisque",1813,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3081997","",NA,NA,NA,NA,NA,NA,7474,50,6,0.2424819151973
"1395","Cardaillac, S%C3%A9verin",1766,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3511456","",NA,NA,NA,NA,NA,NA,4870,7,2,0.0763445623037767
"1396","Caro, Elme-Marie",1826,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q682706","",NA,NA,NA,NA,NA,NA,13318,98,7,0.411021369392106
"1397","Carré ,  Irénée",1829,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3154690","",NA,NA,NA,NA,NA,NA,11259,4,2,0.162716908390241
"1398","Cazelles ,  Émile",1831,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q15856422","",NA,NA,NA,NA,NA,NA,13288,19,1,0.196067252870375
"1399","Chaignet, Antelme",1819,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q771989","",NA,NA,NA,NA,NA,NA,2059,13,3,0.0619517558122125
"1400","Charma, Antoine",1801,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2853788","",NA,NA,NA,NA,NA,NA,38301,25,1,0.559612259038428
"1401","Co%C3%ABssin, Fran%C3%A7ois-Guillaume",1780,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3083371","",NA,NA,NA,NA,NA,NA,16402,20,1,0.241689013903852
"1402","Considerant, Victor",1808,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2628355","",NA,NA,NA,NA,NA,NA,26226,120,11,0.693327285950967
"1403","Cournot, Antoine-Augustin",1801,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q323245","",5783,281,24,11807,34,24,17806,170,24,2.24578619748202
"1404","Damiron, Jean-Philibert",1794,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q743006","",NA,NA,NA,NA,NA,NA,5777,23,3,0.129025493057984
"1405","Danton, Ars%C3%A8ne",1814,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2864443","",NA,NA,NA,NA,NA,NA,2364,8,1,0.0253024405848473
"1406","Delaunay ,  Ferdinand",1838,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3068491","",NA,NA,NA,NA,NA,NA,2881,15,1,0.0426574385504614
"1407","D%C3%A9zamy, Th%C3%A9odore",1808,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2742069","",NA,NA,NA,NA,NA,NA,8890,20,6,0.219640780942617
"1408","Droz ,  Joseph",1773,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2615445","",NA,NA,NA,NA,NA,NA,14141,116,6,0.431550994006339
"1409","Duveyrier, Charles",1803,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2958989","",1942,17,5,NA,NA,NA,1747,53,5,0.280272784777563
"1410","Evellin ,  François",1835,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3084575","",NA,NA,NA,NA,NA,NA,4127,10,1,0.0531834291625455
"1411","Farcy, Jean-Georges",1800,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q18057600","",NA,NA,NA,NA,NA,NA,5886,5,1,0.070989370430842
