"","Names","Birth_dates","Countries","Wikidata","Occupation","bytes_english","Quotations_english","languages_english","bytes_german","Quotations_german","languages_german","bytes_french","Quotations_french","languages_french","pca"
"28"," Duque ,  Pedro ",1678,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q3821455"," sculptor ",1720,16,3,NA,NA,NA,NA,NA,NA,0.153282794265567
"29","Risue%C3%B1o, Jose",1640,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q6279539"," painter ",2400,7,2,NA,NA,NA,NA,NA,NA,0.129663592410301
"30"," Abildgaard ,  Nikolai ",1743,"Scandinavia","https://www.wikidata.org/wiki/Special:EntityPage/Q319854"," painter ",12934,107,32,3133,43,32,NA,NA,NA,3.7976038111973
"31"," Dagley ,  Richard ",1765,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q7325070"," artist ",7981,11,1,NA,NA,NA,NA,NA,NA,0.348321605956822
"32","Garrard, George",1760,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q5539629"," painter ",6665,20,2,NA,NA,NA,NA,NA,NA,0.344101150959342
"33","Bouchardon, Edm%C3%A9",1698,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q987687"," sculptor ",4660,71,11,NA,NA,NA,8277,99,11,1.70764877900173
"34","Delafontaine, Pierre-Maximilien",1777,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3383384"," painter ",1894,6,2,NA,NA,NA,3229,11,2,0.322136825987276
"35"," Zimmermann ,  Johann ",1680,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q536529"," painter ",4727,40,15,9523,166,15,3982,36,15,4.28555219129749
"36","Bottiglieri, Matteo",1684,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3852086"," sculptor ",1520,11,2,NA,NA,NA,NA,NA,NA,0.09968039558465
"37","Klukstad, Jakob",1705,"Scandinavia","https://www.wikidata.org/wiki/Special:EntityPage/Q4571227"," wood carver ",2075,16,3,NA,NA,NA,NA,NA,NA,0.16882222537048
"38","Bour%C3%A9, Antoine-F%C3%A9lix",1831,"Belgium","https://www.wikidata.org/wiki/Special:EntityPage/Q2853726"," sculptor ",27326,22,2,NA,NA,NA,NA,NA,NA,1.25276458281347
"39"," Olrik ,  Henrik ",1830,"Scandinavia","https://www.wikidata.org/wiki/Special:EntityPage/Q1803038"," painter ",4745,16,4,NA,NA,NA,NA,NA,NA,0.319872692234815
"40","Gabri%C3%ABl, Paul",1785,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q2244934"," painter ",1480,14,2,NA,NA,NA,NA,NA,NA,0.104332286092301
"41"," Bazin ,  Charles ",1802,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3920077"," painter ",1109,12,3,NA,NA,NA,2664,6,3,0.33389458342923
"42"," Q56233338 ,  Pierre ",1782,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3031626"," lithographer ",4754,12,4,NA,NA,NA,5987,31,4,0.764203815761487
"43","Berne-Bellecour, %C3%89tienne-Prosper",1838,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q290072"," painter ",6774,13,4,NA,NA,NA,3987,41,4,0.82868669107537
"44","Bonheur, Isidore",1827,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3155302"," sculptor ",14732,21,3,NA,NA,NA,8930,31,3,1.24389303085169
"45"," Bonheur ,  Rosa ",1822,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q241732"," painter ",25726,452,23,11590,64,23,39757,308,23,8.73584514612889
"46","Entres, Josef",1804,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1707756"," sculptor ",1341,10,2,NA,NA,NA,NA,NA,NA,0.089710749690048
"47","Arrivabene, Giulio",1806,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16059847"," painter ",2533,2,2,NA,NA,NA,NA,NA,NA,0.12481405357349
"48","Bompiani, Roberto",1821,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3938628"," painter ",3404,14,2,NA,NA,NA,NA,NA,NA,0.188551625376393
"49","Norwid, Cyprian",1821,"Poland","https://www.wikidata.org/wiki/Special:EntityPage/Q340122"," poet ",13364,360,20,4517,56,20,10006,159,20,5.31650455456723
"50","Hartmann, Viktor",1834,"Russia","https://www.wikidata.org/wiki/Special:EntityPage/Q924605"," painter ",3497,39,15,NA,NA,NA,NA,NA,NA,0.690272952532007
"51"," Ferrari ,  Gaudenzio ",1475,"Northern","https://www.wikidata.org/wiki/Special:EntityPage/Q734108"," painter ",5967,87,13,3085,18,13,7179,58,13,2.75266641127857
"52"," Gatti ,  Saturnino ",1463,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q923418"," painter ",1993,2,5,NA,NA,NA,6232,11,5,0.62451426417609
"53","Credi, Lorenzo",1459,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q8511"," painter ",4450,223,25,NA,NA,NA,10077,77,25,2.98055734354407
"54"," Mazzoni ,  Guido ",1450,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q2262257"," sculptor ",8513,23,6,NA,NA,NA,13434,30,6,1.32665799571899
"55"," Buonarroti ,  Michelangelo ",1475,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q5592"," sculptor ",66420,3183,193,68206,1268,193,NA,NA,NA,39.9387305842814
"56","Delli, Dello",1403,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q2261310"," painter ",2099,22,6,NA,NA,NA,7844,12,6,0.797316095667369
"57","Pollaiolo, Antonio",1429,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q318640"," painter ",9673,263,29,NA,NA,NA,11078,102,29,3.70189866513271
"58"," Cione ,  Andrea ",1435,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q183458"," painter ",16239,309,56,8055,133,56,14208,216,56,10.608282895061
"59","Calamech, Lazzaro",1530,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q6506181"," painter ",1547,5,1,NA,NA,NA,NA,NA,NA,0.0538802074277076
"60"," Cellini ,  Benvenuto ",1500,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q190116"," sculptor ",32106,404,48,NA,NA,NA,23668,224,48,7.18208167534502
"61","Crescenzio, Antonello",1476,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q596868"," painter ",1037,9,3,3059,10,3,NA,NA,NA,0.636215991257271
"62","Crespi, Giovanni",1573,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1525857"," painter ",2832,69,13,3872,20,13,5596,58,13,2.6260842049782
"63","Magistris, Simone",1538,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3961210"," painter ",1915,27,2,NA,NA,NA,NA,NA,NA,0.151119080889746
"64","Scultori, Giovanni",1503,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3107069"," painter ",1366,13,3,NA,NA,NA,NA,NA,NA,0.13138432388373
"65"," Tibaldi ,  Pellegrino ",1527,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q861385"," architect ",8308,100,14,NA,NA,NA,NA,NA,NA,0.996879155270251
"66","Canini, Marcantonio",1622,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q13646692"," painter ",1659,8,2,NA,NA,NA,NA,NA,NA,0.0993620365682274
"67","Cornacchini, Agostino",1686,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q674857"," painter ",1449,22,7,NA,NA,NA,2462,23,7,0.708840283339384
"68"," Gherardi ,  Antonio ",1638,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q531430"," painter ",3895,27,5,NA,NA,NA,2279,14,5,0.64626538195905
"69"," Vaccaro ,  Domenico ",1678,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1084847"," painter ",3533,59,5,NA,NA,NA,2233,50,5,0.833235602932637
"70"," Fortin ,  Augustin ",1763,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q65331"," sculptor ",2001,11,5,NA,NA,NA,2917,20,5,0.572242857606588
"71"," Fragonard ,  Alexandre ",1780,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q704938"," sculptor ",4292,50,7,NA,NA,NA,13620,70,7,1.4267907992661
"72"," Hutin ,  Charles ",1715,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2958054"," painter ",2760,22,4,NA,NA,NA,1372,6,4,0.456499253625138
"73"," Hutin ,  François ",1686,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q16841826"," painter ",2053,7,1,NA,NA,NA,NA,NA,NA,0.0802979099310724
"74","Meissonnier, Juste-Aur%C3%A8le",1695,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1364279"," architect ",3606,45,10,2756,16,10,3980,19,10,1.92396638602541
"75","Cades, Giuseppe",1750,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q326017"," painter ",2132,25,4,NA,NA,NA,8178,30,4,0.743343752872306
"76","Carboni, Giovanni",1725,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1034151"," sculptor ",3062,7,2,NA,NA,NA,NA,NA,NA,0.158641348442562
"77","Carlini, Agostino",1718,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q2398554"," sculptor ",3983,33,5,NA,NA,NA,NA,NA,NA,0.356976670562845
"78","Casini, Giovanni",1689,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q5563807"," painter ",1019,8,1,NA,NA,NA,NA,NA,NA,0.0371708517967746
"79"," Palagi ,  Pelagio ",1775,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q437128"," painter ",8659,33,5,NA,NA,NA,4808,28,5,1.00122496059756
"80","Persico, Luigi",1791,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3266514"," painter ",8623,5,3,NA,NA,NA,16208,13,3,1.10668176489665
"81","Chantrey, Francis",1781,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q1476802"," painter ",23161,393,17,NA,NA,NA,NA,NA,NA,2.37491084211277
"82","Legros, Alphonse",1837,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q957538"," sculptor ",8980,110,14,7559,48,14,14566,77,14,4.0377568472568
"83"," Leighton ,  Frederic ",1830,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q160252"," painter ",18069,611,35,NA,NA,NA,NA,NA,NA,3.23246536713278
"84","Tatham, Frederick",1805,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q5498834"," painter ",2801,154,1,NA,NA,NA,NA,NA,NA,0.426777951657003
"85","Watts, George",1817,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q183245"," painter ",21066,358,20,NA,NA,NA,15018,57,20,3.72701260021927
"86","Wood, Samuel",1827,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q17277887"," painter ",3653,15,1,NA,NA,NA,NA,NA,NA,0.167408948709368
"87"," Carpeaux ,  Jean-Baptiste ",1827,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q182791"," sculptor ",9553,144,25,NA,NA,NA,23998,252,25,4.14078558793675
"88","Carrier-Belleuse, Albert-Ernest",1824,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2143726"," sculptor ",6883,66,10,NA,NA,NA,26899,153,10,2.52251145023943
"89","Ch%C3%A2tillon, Auguste",1808,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q767233"," painter ",4249,5,4,NA,NA,NA,4870,27,4,0.676390016320767
"90","Cl%C3%A9singer, Auguste",1814,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2871155"," painter ",5455,34,11,NA,NA,NA,24049,71,11,2.06121225834461
"91","Debay, Auguste-Hyacinthe",1804,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2870992"," painter ",3097,17,6,NA,NA,NA,2465,30,6,0.726606709209328
"92"," Degas ,  Edgar ",1834,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q46373"," painter ",54905,1749,83,34881,506,83,75645,818,83,27.9688278684419
"93","Delabrierre, Paul-Edouard",1829,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q15970350"," sculptor ",9597,18,2,NA,NA,NA,NA,NA,NA,0.46817517842412
"94","Dubucand, Alfred",1828,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q20670720"," painter ",4865,6,1,NA,NA,NA,NA,NA,NA,0.201253442726033
"95","%C3%89tex, Antoine",1808,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q587417"," architect ",4497,24,6,NA,NA,NA,25932,99,6,1.81262532333506
"96","Falgui%C3%A8re, Alexandre",1831,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2140000"," sculptor ",5004,120,10,NA,NA,NA,18814,263,10,2.71292811174974
"97","Fratin, Christopher",1801,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2966244"," sculptor ",5698,22,4,NA,NA,NA,14717,13,3,1.00150643891323
"98","Fr%C3%A9miet, Emmanuel",1824,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q499022"," sculptor ",6139,88,14,NA,NA,NA,24901,157,14,2.76917675131236
"99","Gayrard, Raymond",1807,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2059735"," sculptor ",1809,9,3,NA,NA,NA,2928,15,3,0.400557726415687
"100"," Gérôme ,  Jean ",1824,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q212499"," painter ",25492,572,46,9690,209,45,51720,597,45,13.6704516449627
"101","Jacquemart, Henri",1824,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2600560"," sculptor ",5943,23,6,NA,NA,NA,4519,41,6,0.97111351474594
"102"," Laurens ,  Jean-Paul ",1838,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q708568"," painter ",4771,204,16,NA,NA,NA,28889,337,16,3.90459783003427
"103"," Moreau ,  Gustave ",1826,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q203828"," sculptor ",11642,339,43,NA,NA,NA,27100,343,43,6.35546976660556
"104","(1813%E2%80%931839), Princess",1813,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q240277"," painter ",10045,112,18,NA,NA,NA,10229,112,18,2.63395990675664
"105"," Ziegler ,  Jules ",1804,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3188333"," photographer ",4684,16,3,NA,NA,NA,9486,77,3,0.984901984561744
"106","Specht, Friedrich",1839,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q882648"," sculptor ",2064,6,4,NA,NA,NA,NA,NA,NA,0.181174449867732
"107","Sussmann-Hellborn, Louis",1828,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q95701"," sculptor ",4331,13,4,NA,NA,NA,NA,NA,NA,0.295347839131021
"108","Cecioni, Adriano",1836,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q2250712"," painter ",3749,23,6,3941,11,6,2945,23,6,1.5149211610479
"109"," Fontana ,  Luigi ",1827,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3839649"," painter ",3787,27,3,NA,NA,NA,3949,20,3,0.577038968226841
"110","Gilardi, Pier",1837,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q26903371"," painter ",2743,10,3,NA,NA,NA,2552,10,3,0.412685511149919
"111","Gillarduzzi, Luigi",1822,"Austrian","https://www.wikidata.org/wiki/Special:EntityPage/Q3839701"," painter ",1505,4,2,NA,NA,NA,NA,NA,NA,0.0840839044854845
"112","Maccari, Cesare",1840,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1056862"," painter ",7718,45,8,NA,NA,NA,2896,44,8,1.19576093708152
"113","Marochetti, Carlo",1805,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2375473"," sculptor ",6081,94,8,NA,NA,NA,7457,50,8,1.39695228314661
"114","Pierotti, Giuseppe",1826,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16063019"," painter ",2364,3,1,NA,NA,NA,NA,NA,NA,0.0853742439434972
"115","Scifoni, Ida",1812,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16200439"," painter ",2782,6,5,NA,NA,NA,NA,NA,NA,0.246779932177729
"116","Ugolino, Giuseppe",1826,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16059822"," painter ",2031,2,1,NA,NA,NA,NA,NA,NA,0.0686635490625386
"117","Halse ,  George",1826,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q15451727","writer",8825,8,1,NA,NA,NA,NA,NA,NA,0.378863243923395
"118","Woolner, Thomas",1825,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q2280558","sculptor",12083,230,12,NA,NA,NA,NA,NA,NA,1.37122473068479
"119","Amy, Jean",1839,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q925259","sculptor",7524,8,3,NA,NA,NA,6923,13,3,0.768566629663045
"120","Hætta ,  Lars",1834,"Scandinavia","https://www.wikidata.org/wiki/Special:EntityPage/Q3358684","linguist",4642,19,5,NA,NA,NA,NA,NA,NA,0.355943316621655
"121"," Alessi ,  Andrea ",1425,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q580165"," architect ",3948,47,10,NA,NA,NA,NA,NA,NA,0.556206583498606
"122","Sebenico, Giorgio",1410,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q510203"," sculptor ",15897,106,13,NA,NA,NA,13143,13,13,2.24518275904517
"123"," Mauch ,  Daniel ",1477,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q937220"," sculptor ",1759,4,3,NA,NA,NA,NA,NA,NA,0.12937869374568
"124"," Berg ,  Claus ",1475,"Scandinavia","https://www.wikidata.org/wiki/Special:EntityPage/Q472749"," sculptor ",6639,17,6,NA,NA,NA,NA,NA,NA,0.473265982406512
"125"," Colombe ,  Michel ",1430,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2275572"," sculptor ",2644,25,13,NA,NA,NA,13249,53,13,1.64666421944826
"126","Moiturier, Antoine",1425,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2667925"," sculptor ",2720,16,5,NA,NA,NA,8738,37,5,0.864431276191776
"127","Werve, Claus",1380,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q724570"," sculptor ",2065,22,6,NA,NA,NA,NA,NA,NA,0.28371942677313
"128"," Erhart ,  Gregor ",1470,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q675137"," sculptor ",1562,10,9,NA,NA,NA,2661,12,9,0.793452464656687
"129"," Leinberger ,  Hans ",1480,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q896372"," sculptor ",3450,18,4,NA,NA,NA,NA,NA,NA,0.2674551400341
"130","Meit, Conrad",1470,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1127143"," sculptor ",16050,26,8,NA,NA,NA,NA,NA,NA,0.972775420786841
"131"," Riemenschneider ,  Tilman ",1460,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q44723"," sculptor ",17403,138,29,NA,NA,NA,6678,45,29,3.41770211028525
"132","Stoss, Veit",1447,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q163800"," sculptor ",11025,120,28,NA,NA,NA,3009,39,28,2.89007006297149
"133","Elder, J%C3%B6rg",1425,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q537590"," sculptor ",2900,11,7,NA,NA,NA,1588,7,7,0.660537635856312
"134","Younger, J%C3%B6rg",1455,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q878641"," sculptor ",1747,8,3,NA,NA,NA,NA,NA,NA,0.137390500297675
"135","Elder, Peter",1455,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q644278"," sculptor ",4561,56,9,NA,NA,NA,3831,19,9,1.08669707847356
"136","Weckmann, Niklaus",1481,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1990482"," sculptor ",1200,7,4,NA,NA,NA,512,7,4,0.332522317597895
"137","Duccio, Agostino",1418,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q395755"," sculptor ",2566,39,14,NA,NA,NA,4229,24,14,1.3458703780848
"138","Amadeo, Giovanni",1447,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q284282"," sculptor ",5365,54,19,NA,NA,NA,9427,38,19,2.07041895891167
"139","family, Anichini",1510,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q68268892"," goldsmith ",1630,11,3,NA,NA,NA,NA,NA,NA,0.138671866312148
"140","dell%27Aquila, Silvestro",1450,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3484037"," architect ",1106,6,3,NA,NA,NA,5840,9,3,0.433679571970887
"141","dell%27Arca, Niccol%C3%B2",1435,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q2715131"," sculptor ",7238,39,8,NA,NA,NA,9996,16,8,1.28283402284645
"142","Banco, Nanni",1380,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q465917"," sculptor ",2496,31,15,NA,NA,NA,2755,35,15,1.39046650811546
"143","Bellano, Bartolomeo",1437,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q809488"," sculptor ",1898,20,7,NA,NA,NA,2386,11,7,0.676470343493503
"144"," Giovanni ,  Bertoldo ",1435,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q828363"," sculptor ",3177,27,12,NA,NA,NA,1903,61,12,1.27203918984401
"145","Bonacolsi, Pier",1460,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1464234"," sculptor ",6076,29,8,NA,NA,NA,3672,11,8,0.989854476122257
"146","Bregno, Andrea",1418,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q493515"," architect ",7299,42,10,NA,NA,NA,1364,21,10,1.17570510882557
"147"," Buglioni ,  Benedetto ",1460,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q590255"," sculptor ",1988,23,5,NA,NA,NA,3522,20,5,0.616598883829707
"148","Cairano, Gasparo",1489,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q15844755"," sculptor ",65642,22,3,NA,NA,NA,71244,17,3,5.41092107083579
"149","Ciccione, Andrea",1388,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3615609"," architect ",1279,16,2,NA,NA,NA,NA,NA,NA,0.0998024455219384
"150","Civitali, Matteo",1436,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1909372"," sculptor ",3770,25,9,NA,NA,NA,NA,NA,NA,0.467284588656098
"151","D%27Agnolo, Baccio",1462,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q2706849"," architect ",4184,44,10,NA,NA,NA,4147,37,10,1.19290327736321
"152","Dalmata, Giovanni",1440,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q668864"," sculptor ",3316,31,11,NA,NA,NA,5169,8,11,1.12048101587356
"153","Tamagnino, Tamagnino",1471,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q2857515"," sculptor ",9631,4,3,NA,NA,NA,8093,17,3,0.904719824315795
"154","Ferrucci, Simone",1402,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q7520453"," sculptor ",733,4,1,NA,NA,NA,NA,NA,NA,0.0161146777257262
"155","Dolcebuono, Gian",1445,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q737808"," sculptor ",1438,12,2,NA,NA,NA,NA,NA,NA,0.0982252766387383
"156","Donatello, Donatello",1386,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q37562"," sculptor ",16789,1096,90,NA,NA,NA,31915,357,90,11.7041980967713
"157"," Fancelli ,  Domenico ",1469,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3824684"," sculptor ",2281,16,5,NA,NA,NA,5516,6,5,0.625256130397645
"158"," Federighi ,  Antonio ",1420,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q291201"," sculptor ",1741,7,4,NA,NA,NA,3695,12,4,0.47670381588655
"159"," Ferrucci ,  Andrea ",1465,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q601850"," sculptor ",3598,20,8,NA,NA,NA,2774,6,8,0.814621761260149
"160","Ferrucci, Simone",1437,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3081146"," sculptor ",2036,15,3,NA,NA,NA,2105,20,3,0.415913850204815
"161","Fiesole, Mino",1429,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q477441"," sculptor ",7223,81,14,NA,NA,NA,3169,43,14,1.67729310713748
"162","Fiorentino, Adriano",1440,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1119290"," sculptor ",1310,8,2,NA,NA,NA,NA,NA,NA,0.0840852437355103
"163","Fiorentino, Niccol%C3%B2",1418,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q735988"," sculptor ",2813,31,8,NA,NA,NA,8814,11,8,1.01544313425285
